GeneID	Length	SRR12082751_P1.bam	SRR12082752_P.bam	SRR12082753_c.bam	SRR12082754_c.bam
ENSG00000265791	308	5	9	11	3
ENSG00000266490	462	11	9	17	5
ENSG00000276250	424	11	5	10	2
ENSG00000242439	418	0	0	4	0
ENSG00000176208	7075	1124	646	1034	265
ENSG00000265334	638	0	0	2	3
ENSG00000212190	96	0	0	0	0
ENSG00000263531	831	11	7	1	1
ENSG00000172171	3224	637	734	688	180
ENSG00000275185	542	0	0	0	0
ENSG00000184060	3750	41	107	7	8
ENSG00000230113	545	0	0	1	0
ENSG00000266274	287	0	0	0	0
ENSG00000265743	409	0	0	0	0
ENSG00000181481	3580	1067	2298	634	209
ENSG00000264456	1661	31	13	8	1
ENSG00000264743	568	0	0	1	0
ENSG00000266340	668	0	0	0	0
ENSG00000264148	166	6	6	0	1
ENSG00000266865	2147	25	55	4	7
ENSG00000265798	2513	1	0	0	0
ENSG00000264107	492	12	15	6	2
ENSG00000265444	76	0	0	0	0
ENSG00000196712	26685	245	259	242	100
ENSG00000266371	2780	7	0	2	0
ENSG00000126861	3837	6	9	8	2
ENSG00000185862	2072	62	21	285	43
ENSG00000265118	1242	0	0	2	2
ENSG00000126860	2071	443	181	928	177
ENSG00000263535	667	60	75	140	57
ENSG00000131242	15383	4	27	0	0
ENSG00000276244	94	0	0	0	0
ENSG00000239595	290	0	0	0	0
ENSG00000264862	298	0	0	0	0
ENSG00000278977	768	0	0	0	0
ENSG00000266459	89	0	0	0	0
ENSG00000207614	88	0	0	0	0
ENSG00000278546	442	0	1	8	2
ENSG00000221038	127	0	0	0	0
ENSG00000228768	459	0	0	0	0
ENSG00000265976	90	0	0	0	0
ENSG00000199187	111	0	0	0	0
ENSG00000266877	568	0	0	0	0
ENSG00000266448	292	0	0	0	0
ENSG00000202026	101	0	0	0	0
ENSG00000265863	1591	0	0	0	0
ENSG00000263567	505	1	0	0	0
ENSG00000265046	397	0	0	0	0
ENSG00000172301	1432	2472	2681	3137	1159
ENSG00000108651	6450	2921	3077	3245	591
ENSG00000263990	488	1	4	8	3
ENSG00000178691	6547	2666	2627	2303	549
ENSG00000253058	129	0	2	0	0
ENSG00000264300	299	0	0	0	0
ENSG00000185158	6281	77	48	103	18
ENSG00000264497	115	0	0	0	0
ENSG00000266777	2855	12	12	13	1
ENSG00000278867	2179	1	2	0	0
ENSG00000264164	507	0	0	0	0
ENSG00000266379	299	0	0	0	0
ENSG00000263369	447	0	2	0	0
ENSG00000265574	1029	34	20	32	10
ENSG00000277511	860	28	15	12	5
ENSG00000263985	86	0	0	0	0
ENSG00000214708	1599	14	39	3	2
ENSG00000126858	6372	774	2797	605	146
ENSG00000265293	949	4	0	11	0
ENSG00000280033	1061	12	4	11	6
ENSG00000280020	1129	10	13	6	1
ENSG00000266282	219	16	4	13	5
ENSG00000141314	5404	0	0	0	0
ENSG00000263674	326	0	0	0	0
ENSG00000265794	561	0	0	0	0
ENSG00000108666	5740	757	934	592	176
ENSG00000265139	271	0	0	0	0
ENSG00000263749	351	0	0	0	0
ENSG00000207928	94	0	0	0	0
ENSG00000010244	15834	5217	6109	4068	1023
ENSG00000274341	297	0	0	1	0
ENSG00000278668	588	0	0	0	0
ENSG00000266385	552	0	0	0	0
ENSG00000279762	3449	10	2	4	2
ENSG00000264083	563	0	0	0	0
ENSG00000264373	90	0	0	0	0
ENSG00000108671	7200	7460	6860	6814	1912
ENSG00000202100	109	0	0	0	0
ENSG00000176749	4325	160	100	137	44
ENSG00000176658	8188	785	1453	17	3
ENSG00000266718	2480	0	3	0	0
ENSG00000280245	1078	2	0	0	0
ENSG00000265222	927	0	0	0	0
ENSG00000263717	420	0	0	0	0
ENSG00000279781	613	2	0	0	0
ENSG00000266599	408	0	0	0	0
ENSG00000265337	475	0	0	0	0
ENSG00000264458	373	0	0	0	0
ENSG00000201178	111	0	0	0	0
ENSG00000226377	591	2	0	0	0
ENSG00000236377	512	0	0	0	0
ENSG00000006042	5187	0	0	1	0
ENSG00000141316	1230	0	0	0	0
ENSG00000108684	5597	0	0	0	0
ENSG00000264598	427	0	0	0	0
ENSG00000280349	351	0	0	0	0
ENSG00000266535	557	0	0	0	0
ENSG00000265544	632	0	0	0	0
ENSG00000265697	563	0	0	0	0
ENSG00000265125	1324	0	0	0	0
ENSG00000265115	561	0	0	0	0
ENSG00000264643	307	0	0	0	0
ENSG00000265689	372	0	0	0	0
ENSG00000221699	141	0	0	0	0
ENSG00000265356	535	0	1	0	0
ENSG00000263435	323	0	0	0	0
ENSG00000279674	5984	0	0	0	0
ENSG00000226049	3192	82	55	83	10
ENSG00000279668	1935	1	0	0	0
ENSG00000263485	299	0	0	0	0
ENSG00000265775	536	0	0	0	0
ENSG00000252370	112	0	0	0	0
ENSG00000264791	375	0	0	0	0
ENSG00000263571	803	0	0	0	0
ENSG00000261156	1284	0	0	0	0
ENSG00000263383	113	0	0	0	0
ENSG00000264990	1629	0	1	0	0
ENSG00000265501	52	0	0	0	0
ENSG00000108691	1986	2542	394	0	1
ENSG00000108688	863	0	3	0	3
ENSG00000172156	1079	0	0	0	0
ENSG00000108700	1261	0	0	0	0
ENSG00000265614	367	0	0	0	0
ENSG00000181374	851	0	0	0	0
ENSG00000108702	592	2	1	0	0
ENSG00000225582	350	0	0	0	0
ENSG00000197322	3997	0	0	0	0
ENSG00000181291	4853	4	0	0	0
ENSG00000278860	401	0	0	0	0
ENSG00000264174	662	0	0	0	0
ENSG00000264622	469	0	0	0	0
ENSG00000132141	4334	28	92	5	4
ENSG00000198783	2246	465	444	411	129
ENSG00000005156	12919	1330	1636	971	178
ENSG00000092871	8512	805	812	522	117
ENSG00000267618	2002	2	0	0	0
ENSG00000273687	332	0	2	1	0
ENSG00000267457	544	0	0	0	0
ENSG00000243423	271	0	4	1	1
ENSG00000185379	11304	644	609	728	155
ENSG00000252328	98	0	0	0	0
ENSG00000073598	1388	0	0	0	0
ENSG00000073536	5463	1231	1176	1397	392
ENSG00000141161	5679	0	0	0	0
ENSG00000267782	475	0	0	0	0
ENSG00000266981	559	0	0	0	0
ENSG00000267744	742	0	0	0	0
ENSG00000164729	2004	0	0	0	0
ENSG00000266947	2814	12	43	7	2
ENSG00000166750	10709	398	1635	150	52
ENSG00000267364	714	0	0	0	0
ENSG00000267271	334	0	0	0	0
ENSG00000172716	5982	3	9	4	1
ENSG00000267315	263	2	2	2	1
ENSG00000267711	394	0	0	1	1
ENSG00000267547	537	13	21	6	3
ENSG00000267745	1212	54	68	31	11
ENSG00000267648	871	2	13	7	0
ENSG00000267102	627	67	146	25	8
ENSG00000172123	3560	594	900	377	106
ENSG00000154760	9329	38	29	325	51
ENSG00000267312	1070	13	14	9	3
ENSG00000205045	4811	27	27	20	11
ENSG00000267554	560	1	1	1	1
ENSG00000267349	451	0	0	0	0
ENSG00000267046	1230	0	0	0	0
ENSG00000267369	958	1	0	0	0
ENSG00000267074	849	0	0	0	0
ENSG00000255987	421	0	4	0	0
ENSG00000267035	396	0	0	0	0
ENSG00000236320	2889	0	0	0	0
ENSG00000267359	457	0	0	0	0
ENSG00000267625	185	0	0	0	0
ENSG00000242660	156	19	8	30	14
ENSG00000267321	1298	297	208	382	102
ENSG00000207297	97	2	0	1	0
ENSG00000108733	2861	282	621	204	62
ENSG00000006125	7587	13523	18979	6785	1595
ENSG00000267592	225	5	1	4	1
ENSG00000270647	5909	835	1004	613	102
ENSG00000270885	3502	3	0	4	0
ENSG00000270765	3014	0	1	0	0
ENSG00000271447	2858	0	116	0	1
ENSG00000271392	480	0	0	0	0
ENSG00000270806	1063	2	5	0	0
ENSG00000270829	409	0	0	0	0
ENSG00000270871	488	29	13	15	8
ENSG00000270894	421	7	5	2	4
ENSG00000270379	2930	0	1	0	0
ENSG00000271268	474	8	0	1	1
ENSG00000270240	755	0	0	0	0
ENSG00000271503	1512	5	10	5	1
ENSG00000271394	247	0	0	0	0
ENSG00000270977	5749	6	0	0	0
ENSG00000271013	5376	5	1	1	0
ENSG00000278023	1975	6	65	6	5
ENSG00000275722	1126	0	0	0	0
ENSG00000273736	407	0	0	0	0
ENSG00000275152	1744	0	0	0	0
ENSG00000276409	3269	0	0	0	0
ENSG00000275431	3952	0	2	0	0
ENSG00000275688	1047	0	0	0	0
ENSG00000275718	1560	0	2	0	0
ENSG00000275944	1919	0	0	0	0
ENSG00000278690	388	0	0	0	0
ENSG00000274736	738	0	0	0	0
ENSG00000275385	1397	2	0	0	0
ENSG00000277089	1706	0	0	0	0
ENSG00000277632	1494	1	4	1	1
ENSG00000275302	2032	1	8	2	0
ENSG00000276014	298	0	0	0	0
ENSG00000276241	610	0	0	0	0
ENSG00000282738	225	0	0	0	0
ENSG00000274808	3014	0	0	0	0
ENSG00000274767	1401	0	5	0	0
ENSG00000276085	1469	5	3	0	0
ENSG00000276070	1397	0	3	0	0
ENSG00000278097	247	0	0	0	0
ENSG00000276755	108	0	0	0	0
ENSG00000278395	106	0	0	0	0
ENSG00000274933	2288	0	7	0	0
ENSG00000261499	1168	25	66	18	9
ENSG00000265889	102	0	0	0	0
ENSG00000260287	2065	0	0	0	0
ENSG00000274226	2065	0	0	0	0
ENSG00000277029	107	0	0	0	0
ENSG00000275954	2117	1	0	0	0
ENSG00000274658	1426	0	1	0	0
ENSG00000273611	6687	956	1751	691	342
ENSG00000274164	124	0	0	0	0
ENSG00000278259	13075	2762	1519	2640	627
ENSG00000277161	2799	1023	908	1060	149
ENSG00000278311	9729	2239	3031	2667	813
ENSG00000274756	864	9	6	10	4
ENSG00000278535	5462	510	728	409	148
ENSG00000278619	1857	133	138	213	65
ENSG00000275720	630	0	2	0	0
ENSG00000276508	376	0	0	0	0
ENSG00000275613	455	2	3	1	0
ENSG00000277268	2544	0	0	0	0
ENSG00000273706	4882	0	0	0	0
ENSG00000276707	544	0	0	0	0
ENSG00000275700	4714	4390	3780	5120	1302
ENSG00000277911	256	3	0	2	0
ENSG00000277589	710	0	0	1	0
ENSG00000276326	69	0	0	0	0
ENSG00000277579	411	10	0	22	0
ENSG00000278638	718	0	0	0	0
ENSG00000278540	13008	2289	3572	1332	222
ENSG00000274308	814	6	0	2	1
ENSG00000275029	857	18	11	11	10
ENSG00000276810	524	1	0	2	0
ENSG00000278660	99	2	0	0	0
ENSG00000278505	1919	2	6	2	0
ENSG00000276054	735	0	2	9	2
ENSG00000276234	5654	698	743	460	146
ENSG00000273965	293	3	0	1	0
ENSG00000275839	443	2	0	3	0
ENSG00000276023	2499	2894	3792	2324	602
ENSG00000275066	14277	1164	1402	727	134
ENSG00000277688	508	0	0	0	0
ENSG00000278053	9546	2899	3313	2107	418
ENSG00000274620	109	1	2	3	0
ENSG00000277501	1095	2	0	3	1
ENSG00000274244	607	0	0	0	0
ENSG00000275410	5962	2	0	0	0
ENSG00000275173	478	0	0	0	0
ENSG00000276715	2998	0	7	0	0
ENSG00000277341	107	0	0	0	0
ENSG00000273513	2116	2	0	0	0
ENSG00000277488	87	0	0	0	0
ENSG00000274512	2902	6	3	8	2
ENSG00000278299	2785	0	0	0	0
ENSG00000274419	3183	4	1	0	2
ENSG00000278599	2573	4	2	1	0
ENSG00000274615	1300	21	40	40	17
ENSG00000275006	102	0	0	0	0
ENSG00000274663	87	0	0	0	0
ENSG00000274611	2063	2	0	0	0
ENSG00000274487	1555	130	214	121	21
ENSG00000274284	102	0	0	2	0
ENSG00000278845	1705	2061	2986	1851	463
ENSG00000277399	8182	0	0	0	0
ENSG00000274211	8621	161	172	160	47
ENSG00000275832	8133	1642	482	848	347
ENSG00000276170	1248	428	1188	212	85
ENSG00000277363	11658	6	39	2	1
ENSG00000274996	571	0	0	0	0
ENSG00000273604	3719	55	70	83	37
ENSG00000275238	70	2	0	2	1
ENSG00000277969	2296	17	32	38	10
ENSG00000275532	486	0	3	1	2
ENSG00000275023	13315	313	460	347	171
ENSG00000275665	563	0	1	1	0
ENSG00000273627	58	0	0	0	0
ENSG00000279119	366	0	0	0	0
ENSG00000277972	2663	1574	2278	1716	773
ENSG00000276036	119	0	0	2	0
ENSG00000277258	3511	68	95	56	25
ENSG00000277182	2098	7	12	7	1
ENSG00000277791	1179	7753	11286	7882	3975
ENSG00000274607	122	0	0	2	0
ENSG00000276293	6135	1453	1386	1397	354
ENSG00000273559	3848	613	508	732	241
ENSG00000274054	55	0	0	0	1
ENSG00000275489	632	0	0	0	0
ENSG00000125691	5979	10427	13415	11649	4705
ENSG00000252699	136	0	0	0	0
ENSG00000199293	132	0	0	0	0
ENSG00000244086	357	10	17	39	12
ENSG00000002834	7061	11056	15894	11047	3150
ENSG00000263466	437	30	15	35	4
ENSG00000277057	64	2	0	0	0
ENSG00000265784	456	0	0	0	0
ENSG00000263874	2365	2	2	2	0
ENSG00000204952	2302	0	0	0	0
ENSG00000265428	302	0	0	0	0
ENSG00000266588	983	0	0	0	0
ENSG00000277426	209	0	0	0	0
ENSG00000266013	294	0	0	0	0
ENSG00000214553	5646	0	5	0	0
ENSG00000266048	117	0	0	0	0
ENSG00000277021	109	0	0	0	0
ENSG00000263818	4171	0	1	0	0
ENSG00000161381	9277	6	58	0	0
ENSG00000222494	123	0	0	0	0
ENSG00000141748	3418	2	0	0	0
ENSG00000280177	2777	0	0	0	0
ENSG00000266101	573	0	0	0	0
ENSG00000067191	7094	199	273	151	69
ENSG00000108298	2368	19569	26770	16890	6851
ENSG00000141750	3362	0	29	0	0
ENSG00000265460	1294	0	1	0	0
ENSG00000108306	11038	220	633	161	95
ENSG00000265904	85	0	0	0	0
ENSG00000266469	860	95	238	156	53
ENSG00000125686	7330	2315	2807	1735	309
ENSG00000167258	12773	741	906	658	185
ENSG00000223091	105	0	0	0	0
ENSG00000222777	141	0	0	0	0
ENSG00000273576	645	5	1	4	7
ENSG00000171532	6242	2	0	3	0
ENSG00000214546	616	2	0	1	0
ENSG00000131771	4554	0	0	8	2
ENSG00000131748	5160	1400	1631	1367	439
ENSG00000173991	2123	0	3	15	2
ENSG00000141744	1457	2	3	1	0
ENSG00000161395	3669	220	550	141	56
ENSG00000141736	10321	1933	4284	1183	456
ENSG00000265178	67	0	0	0	0
ENSG00000141741	2292	1425	3057	1513	765
ENSG00000141738	3597	161	203	2	2
ENSG00000161405	10008	5	5	8	0
ENSG00000264663	1044	0	0	0	0
ENSG00000226117	156	0	0	0	1
ENSG00000186075	2295	0	0	0	0
ENSG00000073605	5905	9	12	10	6
ENSG00000172057	3752	1026	2959	541	267
ENSG00000264968	965	0	0	0	0
ENSG00000204913	891	0	0	0	0
ENSG00000167914	2230	0	0	0	0
ENSG00000108344	4964	4883	5131	5174	1550
ENSG00000265799	982	4	7	29	8
ENSG00000108342	2220	18	64	34141	9558
ENSG00000008838	6962	2874	3691	2667	877
ENSG00000275267	78	0	0	0	0
ENSG00000238793	104	0	0	0	0
ENSG00000126351	6959	176	1356	251	130
ENSG00000126368	2772	348	161	221	88
ENSG00000279199	2228	5	0	1	1
ENSG00000188895	7397	670	765	683	242
ENSG00000108349	6380	3191	3803	3288	654
ENSG00000221555	87	0	0	0	0
ENSG00000108352	5711	46	28	63	9
ENSG00000274621	67	0	0	0	0
ENSG00000171475	8123	980	1539	714	204
ENSG00000094804	5120	4848	3174	3623	805
ENSG00000131759	4731	255	365	414	130
ENSG00000265666	1790	30	147	12	8
ENSG00000278918	2491	0	0	5	1
ENSG00000266208	2094	133	50	67	32
ENSG00000183153	885	9	4	1	1
ENSG00000264655	487	15	2	3	2
ENSG00000252618	88	0	0	0	0
ENSG00000278346	880	0	0	1	0
ENSG00000131747	6437	27840	26800	15774	2725
ENSG00000222881	107	3	1	7	0
ENSG00000240125	451	3	0	4	2
ENSG00000141753	2200	94668	111254	46584	26061
ENSG00000279806	1736	1	13	1	3
ENSG00000131746	4847	158	2583	42	13
ENSG00000266088	1198	71	283	36	24
ENSG00000126353	2508	13	30	3	0
ENSG00000279775	1473	0	0	0	0
ENSG00000073584	11022	1962	3448	1555	493
ENSG00000264058	2502	0	0	0	0
ENSG00000278834	1419	72	168	29	16
ENSG00000213424	3169	3	9	0	0
ENSG00000271876	100	0	0	0	0
ENSG00000224244	656	0	0	0	0
ENSG00000167916	1881	0	0	0	0
ENSG00000229028	1705	0	0	0	0
ENSG00000204897	1670	0	0	0	0
ENSG00000186393	1733	0	0	0	0
ENSG00000171446	1783	0	1	0	0
ENSG00000173908	1685	0	0	0	0
ENSG00000264488	265	0	0	0	0
ENSG00000186395	2124	3155	3301	3102	1125
ENSG00000167920	2362	1180	2081	1533	493
ENSG00000265359	258	2	0	0	0
ENSG00000187242	1867	0	0	0	0
ENSG00000171431	1846	0	5	0	1
ENSG00000234477	815	0	6	0	0
ENSG00000108244	2902	0	0	0	0
ENSG00000196859	1936	0	0	0	0
ENSG00000204889	2225	0	0	0	0
ENSG00000212899	704	0	0	8	0
ENSG00000212900	702	0	0	8	0
ENSG00000226776	280	0	0	0	0
ENSG00000212901	725	0	0	0	0
ENSG00000221852	1177	0	0	1	0
ENSG00000204887	408	0	0	0	0
ENSG00000221880	972	0	0	0	0
ENSG00000188581	903	0	0	0	0
ENSG00000212725	776	0	0	0	0
ENSG00000214518	733	0	1	0	0
ENSG00000212724	875	135	14	56	17
ENSG00000213417	764	5	3	2	1
ENSG00000237230	396	0	0	0	0
ENSG00000240871	1315	4	0	0	0
ENSG00000204880	1161	6	0	0	0
ENSG00000241241	708	0	0	0	0
ENSG00000212722	1157	3	0	0	0
ENSG00000212721	1180	0	0	0	0
ENSG00000213416	1077	0	0	0	0
ENSG00000198090	1055	0	0	0	0
ENSG00000198271	879	0	0	0	0
ENSG00000171396	1081	0	0	0	0
ENSG00000196156	964	0	0	0	0
ENSG00000244537	763	0	0	0	0
ENSG00000198443	1241	0	0	0	0
ENSG00000251439	193	0	0	0	0
ENSG00000240542	753	0	0	0	0
ENSG00000248807	532	0	0	0	0
ENSG00000239886	1005	0	0	0	0
ENSG00000198083	1042	0	0	0	0
ENSG00000204873	992	0	0	0	0
ENSG00000187272	1043	0	0	0	0
ENSG00000241595	967	0	0	0	0
ENSG00000212659	1303	0	0	0	0
ENSG00000229351	525	0	0	0	0
ENSG00000180386	1039	0	0	0	0
ENSG00000237183	207	0	0	0	0
ENSG00000212658	1026	0	0	0	0
ENSG00000212657	1554	0	0	0	0
ENSG00000186860	779	0	0	0	0
ENSG00000233014	914	0	0	0	0
ENSG00000108516	421	0	0	0	0
ENSG00000006059	1287	0	0	0	0
ENSG00000131738	1607	2	0	0	0
ENSG00000131737	1751	6	2	41	1
ENSG00000094796	1596	0	0	0	0
ENSG00000234859	4067	0	0	0	0
ENSG00000225438	1293	0	0	0	0
ENSG00000108417	1475	0	0	0	0
ENSG00000171360	2337	0	0	0	0
ENSG00000236473	910	0	0	0	0
ENSG00000108759	1750	0	0	2	0
ENSG00000223125	191	0	0	0	0
ENSG00000197079	1778	0	0	0	0
ENSG00000126337	1865	0	0	0	0
ENSG00000171401	2913	0	14	0	2
ENSG00000229732	476	0	0	0	0
ENSG00000171346	7069	57	20	47	28
ENSG00000276252	54	0	0	0	0
ENSG00000171345	2336	2532	4459	87	142
ENSG00000226629	2141	0	0	0	0
ENSG00000171403	2290	0	0	0	0
ENSG00000186847	2281	0	0	0	0
ENSG00000186832	2475	6	0	2	3
ENSG00000128422	2537	7	3	1	4
ENSG00000214514	4221	2	0	0	0
ENSG00000278954	2466	0	2	1	0
ENSG00000173812	3623	17780	21370	15387	5404
ENSG00000184502	470	0	0	1	0
ENSG00000173805	6223	0	0	0	0
ENSG00000201920	107	0	0	0	0
ENSG00000239542	279	0	0	0	0
ENSG00000173801	4942	4215	11463	59	67
ENSG00000141696	3740	1565	5412	575	242
ENSG00000141756	4273	1181	5632	16	5
ENSG00000141698	2730	1921	3510	1795	616
ENSG00000161594	2370	0	8	3	0
ENSG00000259623	2930	570	514	431	91
ENSG00000178502	2383	659	502	495	75
ENSG00000131473	5217	15046	22102	9265	1436
ENSG00000274630	156	0	0	0	0
ENSG00000204815	2500	7	40	5	2
ENSG00000173786	7426	4708	6070	2844	894
ENSG00000168259	9373	2137	3284	2602	717
ENSG00000168256	5566	1337	2674	1354	424
ENSG00000187595	5128	12	11	1	5
ENSG00000270010	503	4	5	0	0
ENSG00000267221	761	6	31	0	0
ENSG00000108771	3843	296	411	14	11
ENSG00000108773	3769	1588	1121	1268	440
ENSG00000267261	1199	0	0	0	0
ENSG00000260325	1922	2	5	2	0
ENSG00000108774	2761	1447	3009	1077	321
ENSG00000267658	425	1	0	0	0
ENSG00000089558	3924	4	2	2	0
ENSG00000161610	577	1	0	0	1
ENSG00000167925	4019	860	1925	521	219
ENSG00000173757	6447	1388	1382	1257	228
ENSG00000280295	1638	0	0	0	0
ENSG00000267758	496	0	0	5	0
ENSG00000236194	1496	0	3	7	0
ENSG00000278829	819	2	1	0	0
ENSG00000126561	5754	327	593	401	141
ENSG00000168610	8812	5217	10269	4797	1289
ENSG00000221020	83	0	0	0	0
ENSG00000177469	3828	26483	22966	8713	4747
ENSG00000238704	62	0	0	0	0
ENSG00000033627	10955	1591	2807	1397	360
ENSG00000264314	58	0	0	2	0
ENSG00000267222	684	5	1	4	0
ENSG00000267632	1736	8	11	33	9
ENSG00000265611	120	1	0	2	1
ENSG00000267185	478	19	8	33	14
ENSG00000108784	3004	807	1241	636	271
ENSG00000266929	594	0	0	0	0
ENSG00000108785	955	2	12	0	1
ENSG00000108786	5658	48	51	44	12
ENSG00000266962	2313	99	125	58	30
ENSG00000068120	4032	3103	4668	2529	932
ENSG00000108788	4259	2843	3886	2780	699
ENSG00000131470	2573	692	332	569	97
ENSG00000141699	5145	2849	5259	2205	671
ENSG00000280183	535	5	0	5	1
ENSG00000131462	2411	6851	9174	6986	2370
ENSG00000267189	310	0	0	0	0
ENSG00000267132	561	0	0	0	0
ENSG00000037042	2772	542	913	420	174
ENSG00000068137	4803	589	554	314	206
ENSG00000184451	2619	27	31	22	7
ENSG00000267042	542	0	3	3	1
ENSG00000108797	6045	157	256	88	22
ENSG00000267765	719	0	3	0	1
ENSG00000108799	6988	451	688	805	230
ENSG00000275273	68	0	0	0	0
ENSG00000239671	345	0	0	0	0
ENSG00000273650	429	0	0	0	0
ENSG00000214578	270	10	2	2	1
ENSG00000197291	4168	2	2	2	0
ENSG00000131477	1148	0	0	0	0
ENSG00000131475	2404	2829	4622	2391	943
ENSG00000126562	5089	16	7	41	12
ENSG00000183978	1922	2539	4459	2533	1104
ENSG00000176563	3378	12	6	43	5
ENSG00000126581	6414	2705	5281	1993	593
ENSG00000278447	64	2	3	1	0
ENSG00000131467	5152	10469	10885	10934	2479
ENSG00000131480	2657	22	42	97	13
ENSG00000131471	4524	0	7	26	4
ENSG00000260105	3169	0	0	0	0
ENSG00000213373	2167	0	0	0	0
ENSG00000252039	98	0	0	0	0
ENSG00000131482	3296	0	0	0	0
ENSG00000212149	128	0	0	0	0
ENSG00000108825	2383	6	1	4	0
ENSG00000266967	3704	130	113	165	38
ENSG00000267060	2856	44	122	32	5
ENSG00000198863	4757	1315	1566	842	261
ENSG00000281079	33	1	0	0	0
ENSG00000131469	2026	14725	15495	15170	6024
ENSG00000068079	1973	984	2150	614	225
ENSG00000108828	3501	5283	8795	5178	2063
ENSG00000108830	4353	0	7	0	1
ENSG00000012048	8922	1338	1175	769	151
ENSG00000240828	479	3	6	7	6
ENSG00000198496	2096	96	176	103	25
ENSG00000267681	300	0	1	0	0
ENSG00000267002	8246	93	93	114	34
ENSG00000267595	80	6	2	1	0
ENSG00000267340	198	8	0	3	0
ENSG00000188554	8405	6299	15169	2856	685
ENSG00000184988	3577	114	76	123	23
ENSG00000236383	3094	12	15	25	2
ENSG00000274585	191	1	0	0	0
ENSG00000275616	191	2	0	0	0
ENSG00000273709	191	2	0	0	0
ENSG00000274432	191	8	0	1	0
ENSG00000278048	191	7	15	6	0
ENSG00000276596	191	0	0	0	0
ENSG00000277903	191	0	0	0	0
ENSG00000278774	192	0	4	0	0
ENSG00000274862	191	0	0	0	0
ENSG00000274062	191	0	0	0	0
ENSG00000274452	191	0	0	0	0
ENSG00000275219	191	0	0	0	0
ENSG00000278591	191	0	0	0	0
ENSG00000279602	1321	57	55	40	11
ENSG00000188825	6895	17	122	21	6
ENSG00000277084	192	0	0	0	0
ENSG00000252882	99	0	0	0	0
ENSG00000175906	1612	401	664	356	166
ENSG00000251763	104	0	0	0	0
ENSG00000267151	506	0	0	0	0
ENSG00000278547	80	0	0	0	0
ENSG00000252279	107	0	0	0	0
ENSG00000252729	106	0	0	0	0
ENSG00000237888	468	1	2	2	1
ENSG00000067596	9302	2450	3107	1378	322
ENSG00000175832	3607	2471	2483	1254	434
ENSG00000267747	561	0	2	0	0
ENSG00000278109	288	0	0	0	0
ENSG00000005102	2707	0	0	3	0
ENSG00000267440	549	0	0	0	0
ENSG00000267253	2123	9	6	4	4
ENSG00000167941	2300	0	0	16	17
ENSG00000108861	5012	2800	4115	3293	750
ENSG00000231256	3753	4	0	0	0
ENSG00000267604	494	0	0	0	0
ENSG00000161647	4491	484	232	360	127
ENSG00000161649	4745	0	0	0	0
ENSG00000108852	6114	804	1449	368	109
ENSG00000282199	832	0	0	0	0
ENSG00000267496	792	0	0	0	0
ENSG00000267166	2430	0	0	0	0
ENSG00000267420	521	0	2	0	0
ENSG00000261514	434	0	0	0	0
ENSG00000108849	987	0	0	0	0
ENSG00000131096	1181	7	3	0	0
ENSG00000161653	2822	246	253	695	333
ENSG00000091947	3029	1038	2253	997	392
ENSG00000221044	204	2	0	2	2
ENSG00000161654	2811	1352	2185	1252	315
ENSG00000141349	4551	2663	6250	1557	517
ENSG00000108840	7618	575	1356	386	179
ENSG00000267638	359	0	0	4	0
ENSG00000274433	111	0	0	0	0
ENSG00000212446	107	0	0	0	0
ENSG00000125319	3005	603	693	338	126
ENSG00000161664	2230	8	7	5	2
ENSG00000267080	2460	212	260	148	50
ENSG00000168591	3511	1352	2156	1425	533
ENSG00000087152	5301	540	633	351	166
ENSG00000267394	528	1	14	2	1
ENSG00000108312	6993	2706	2719	2035	558
ENSG00000275107	69	0	0	0	0
ENSG00000260793	2012	8	16	4	3
ENSG00000267691	1469	1	2	2	1
ENSG00000004939	5287	0	2	0	0
ENSG00000239702	296	0	0	0	0
ENSG00000267750	5403	4	32	2	1
ENSG00000221496	239	0	0	0	0
ENSG00000252628	85	0	0	0	0
ENSG00000108309	4919	2	17	1	0
ENSG00000013306	3526	7896	10460	6022	1959
ENSG00000267211	337	0	0	0	0
ENSG00000030582	3680	8918	21930	7527	3391
ENSG00000161682	3592	100	106	96	65
ENSG00000267634	738	0	0	0	0
ENSG00000005961	5551	9	1	12	1
ENSG00000186566	9734	2117	2676	1589	432
ENSG00000240589	300	6	1	0	3
ENSG00000283045	663	6	4	2	0
ENSG00000180340	2112	1108	1400	838	341
ENSG00000271222	325	0	0	0	0
ENSG00000267384	177	0	0	0	0
ENSG00000266979	2025	0	0	0	1
ENSG00000180336	8609	10	23	38	6
ENSG00000180329	2855	1308	1737	1254	263
ENSG00000267160	2569	1	0	4	0
ENSG00000279879	3483	2	4	0	0
ENSG00000161692	7146	436	246	388	124
ENSG00000264251	270	0	0	1	0
ENSG00000240305	838	4	6	2	0
ENSG00000073670	4770	24	77	30	20
ENSG00000267505	562	1	0	35	13
ENSG00000267405	587	0	0	34	17
ENSG00000182963	8660	0	1	0	0
ENSG00000131097	861	2	2	5	2
ENSG00000108883	10375	10116	11335	9190	2572
ENSG00000264540	289	2	0	0	0
ENSG00000167131	3895	1	3	0	0
ENSG00000214447	3459	0	0	0	0
ENSG00000224911	504	0	0	0	0
ENSG00000131095	6086	92	102	36	17
ENSG00000186185	4655	2347	1432	2013	506
ENSG00000278223	64	4	0	0	0
